State,X_Workers,Y_Vax,County,Size_Employees,Abbreviation,Rows,Columns
Mississippi,59.4,52.5,Monroe,7913,MS,9_R,4_C
Mississippi,50.7,56.5,Montgomery,2106,MS,9_R,4_C
Mississippi,71.8,41.0,Neshoba,9953,MS,9_R,4_C
Mississippi,61.0,55.0,Newton,3319,MS,9_R,4_C
Mississippi,41.3,58.5,Noxubee,1612,MS,9_R,4_C
Mississippi,58.3,50.9,Oktibbeha,12680,MS,9_R,4_C
Mississippi,67.4,46.0,Panola,8700,MS,9_R,4_C
Mississippi,49.8,44.9,Pearl River,8207,MS,9_R,4_C
Mississippi,52.8,37.1,Perry,1790,MS,9_R,4_C
Mississippi,62.4,51.4,Pike,12957,MS,9_R,4_C
Mississippi,72.4,45.3,Pontotoc,11850,MS,9_R,4_C
Mississippi,59.1,45.1,Prentiss,5553,MS,9_R,4_C
Mississippi,37.3,49.5,Quitman,574,MS,9_R,4_C
Mississippi,65.1,53.6,Rankin,55680,MS,9_R,4_C
Mississippi,75.4,52.1,Scott,10980,MS,9_R,4_C
Mississippi,42.1,57.7,Sharkey,736,MS,9_R,4_C
Mississippi,64.6,45.8,Simpson,5423,MS,9_R,4_C
Mississippi,67.5,34.1,Smith,2031,MS,9_R,4_C
Mississippi,46.1,44.6,Stone,3095,MS,9_R,4_C
Mississippi,58.3,53.2,Sunflower,5388,MS,9_R,4_C
Mississippi,63.4,40.1,Tallahatchie,1651,MS,9_R,4_C
Mississippi,55.9,42.8,Tate,4081,MS,9_R,4_C
Mississippi,65.4,44.0,Tippah,5552,MS,9_R,4_C
Mississippi,57.8,39.5,Tishomingo,4768,MS,9_R,4_C
Mississippi,86.8,51.0,Tunica,6388,MS,9_R,4_C
Mississippi,72.9,42.1,Union,10821,MS,9_R,4_C
Mississippi,43.9,40.1,Walthall,2140,MS,9_R,4_C
Mississippi,65.5,58.3,Warren,15483,MS,9_R,4_C
Mississippi,59.3,51.3,Washington,13344,MS,9_R,4_C
Mississippi,59.4,38.5,Wayne,4246,MS,9_R,4_C
Mississippi,50.4,51.2,Webster,1602,MS,9_R,4_C
Mississippi,48.3,63.2,Wilkinson,1318,MS,9_R,4_C
Mississippi,65.5,49.9,Winston,5337,MS,9_R,4_C
Mississippi,64.8,66.5,Yalobusha,2463,MS,9_R,4_C
Mississippi,64.3,48.0,Yazoo,4272,MS,9_R,4_C
Missouri,63.7,45.1,Adair,8512,MO,10_R,1_C
Missouri,28.4,38.2,Andrew,1709,MO,10_R,1_C
Missouri,36.4,58.6,Atchison,1185,MO,10_R,1_C
Missouri,59.4,39.5,Audrain,6644,MO,10_R,1_C
Missouri,69.3,46.3,Barry,12318,MO,10_R,1_C
Missouri,41.0,36.6,Barton,2337,MO,10_R,1_C
Missouri,38.9,41.4,Bates,2897,MO,10_R,1_C
Missouri,36.9,48.2,Benton,2312,MO,10_R,1_C
Missouri,35.3,34.6,Bollinger,1382,MO,10_R,1_C
Missouri,65.8,62.5,Boone,77590,MO,10_R,1_C
Missouri,74.8,39.3,Buchanan,43604,MO,10_R,1_C
Missouri,57.7,35.4,Butler,15330,MO,10_R,1_C
Missouri,13.4,41.0,Caldwell,1465,MO,10_R,1_C
Missouri,69.3,48.5,Callaway,11888,MO,10_R,1_C
Missouri,47.4,42.4,Camden,13586,MO,10_R,1_C
Missouri,60.6,49.0,Cape Girardeau,37198,MO,10_R,1_C
Missouri,38.4,53.6,Carroll,1670,MO,10_R,1_C
Missouri,39.2,35.1,Carter,1102,MO,10_R,1_C
Missouri,56.6,52.2,Cass,21763,MO,10_R,1_C
Missouri,43.7,35.3,Cedar,2470,MO,10_R,1_C
Missouri,33.4,40.6,Chariton,1328,MO,10_R,1_C
Missouri,36.5,49.5,Christian,15110,MO,10_R,1_C
Missouri,32.2,31.4,Clark,1000,MO,10_R,1_C
Missouri,73.0,53.8,Clay,106347,MO,10_R,1_C
Missouri,35.8,48.9,Clinton,2836,MO,10_R,1_C
Missouri,62.1,56.1,Cole,35586,MO,10_R,1_C
Missouri,54.8,43.7,Cooper,3876,MO,10_R,1_C
Missouri,56.4,34.4,Crawford,5618,MO,10_R,1_C
Missouri,50.1,47.2,Dade,1190,MO,10_R,1_C
Missouri,48.3,38.5,Dallas,2172,MO,10_R,1_C
Missouri,29.1,35.0,Daviess,981,MO,10_R,1_C
Missouri,44.1,28.4,DeKalb,2116,MO,10_R,1_C
Missouri,56.2,31.5,Dent,3728,MO,10_R,1_C
Missouri,62.6,25.6,Douglas,2163,MO,10_R,1_C
Missouri,61.2,37.6,Dunklin,6930,MO,10_R,1_C
Missouri,58.6,56.7,Franklin,36303,MO,10_R,1_C
Missouri,50.5,54.7,Gasconade,5227,MO,10_R,1_C
Missouri,40.7,47.7,Gentry,1884,MO,10_R,1_C
Missouri,69.2,50.5,Greene,159337,MO,10_R,1_C
Missouri,48.7,38.0,Grundy,2302,MO,10_R,1_C
Missouri,42.7,36.7,Harrison,1877,MO,10_R,1_C
Missouri,55.5,46.8,Henry,6734,MO,10_R,1_C
Missouri,13.6,39.8,Hickory,833,MO,10_R,1_C
Missouri,42.9,43.2,Holt,943,MO,10_R,1_C
Missouri,47.9,45.5,Howard,2258,MO,10_R,1_C
Missouri,57.0,34.2,Howell,12510,MO,10_R,1_C
Missouri,51.5,38.5,Iron,1921,MO,10_R,1_C
Missouri,70.4,55.8,Jackson,346087,MO,10_R,1_C
Missouri,70.8,50.9,Jasper,50731,MO,10_R,1_C
Missouri,52.7,45.1,Jefferson,41728,MO,10_R,1_C
Missouri,56.4,39.6,Johnson,10428,MO,10_R,1_C
Missouri,24.7,44.1,Knox,628,MO,10_R,1_C
Missouri,67.8,40.3,Laclede,11501,MO,10_R,1_C
Missouri,44.8,48.1,Lafayette,6574,MO,10_R,1_C
Missouri,42.8,41.3,Lawrence,6724,MO,10_R,1_C
Missouri,55.4,36.8,Lewis,2039,MO,10_R,1_C
Missouri,41.7,42.1,Lincoln,9510,MO,10_R,1_C
Missouri,62.0,50.1,Linn,3163,MO,10_R,1_C
Missouri,54.3,46.2,Livingston,4938,MO,10_R,1_C
Missouri,72.9,31.4,McDonald,5907,MO,10_R,1_C
Missouri,47.8,43.6,Macon,3641,MO,10_R,1_C
Missouri,49.0,38.4,Madison,3225,MO,10_R,1_C
Missouri,32.3,39.3,Maries,954,MO,10_R,1_C
Missouri,62.6,45.7,Marion,11790,MO,10_R,1_C
Missouri,22.1,38.1,Mercer,417,MO,10_R,1_C
Missouri,50.9,35.3,Miller,6437,MO,10_R,1_C
Missouri,33.9,43.5,Mississippi,2245,MO,10_R,1_C
Missouri,37.8,38.6,Moniteau,2921,MO,10_R,1_C
Missouri,39.9,47.6,Monroe,1481,MO,10_R,1_C
Missouri,45.3,52.0,Montgomery,2182,MO,10_R,1_C
Missouri,35.2,40.5,Morgan,3299,MO,10_R,1_C
Missouri,61.9,34.2,New Madrid,5147,MO,10_R,1_C
Missouri,72.7,27.0,Newton,20955,MO,10_R,1_C
Missouri,56.7,47.2,Nodaway,5893,MO,10_R,1_C
Missouri,32.1,32.4,Oregon,1638,MO,10_R,1_C
Missouri,55.0,42.4,Osage,3725,MO,10_R,1_C
Missouri,21.0,31.8,Ozark,906,MO,10_R,1_C
Missouri,62.1,29.2,Pemiscot,4127,MO,10_R,1_C
Missouri,67.7,41.7,Perry,9618,MO,10_R,1_C
Missouri,68.6,45.1,Pettis,17561,MO,10_R,1_C
Missouri,55.5,44.8,Phelps,14211,MO,10_R,1_C
Missouri,50.5,39.9,Pike,3994,MO,10_R,1_C
Missouri,69.4,55.8,Platte,42491,MO,10_R,1_C
Missouri,65.7,41.6,Polk,8220,MO,10_R,1_C
Missouri,60.7,59.8,Pulaski,8486,MO,10_R,1_C
Missouri,30.4,35.2,Putnam,651,MO,10_R,1_C
Missouri,67.1,30.4,Ralls,2681,MO,10_R,1_C
Missouri,62.9,38.4,Randolph,7721,MO,10_R,1_C
Missouri,47.1,41.0,Ray,3116,MO,10_R,1_C
Missouri,55.5,24.9,Reynolds,1402,MO,10_R,1_C
Missouri,47.9,30.1,Ripley,2432,MO,10_R,1_C
Missouri,64.7,63.4,St. Charles,137879,MO,10_R,1_C
Missouri,33.9,35.7,St. Clair,1285,MO,10_R,1_C
Missouri,51.1,47.4,Ste. Genevieve,5192,MO,10_R,1_C
Missouri,59.0,43.5,St. Francois,19465,MO,10_R,1_C
Missouri,72.9,63.4,St. Louis,615038,MO,10_R,1_C
Missouri,66.6,49.1,Saline,7172,MO,10_R,1_C
Missouri,17.2,32.1,Schuyler,378,MO,10_R,1_C
Missouri,40.3,30.5,Scotland,877,MO,10_R,1_C
Missouri,56.8,47.1,Scott,14040,MO,10_R,1_C
Missouri,45.7,32.0,Shannon,1218,MO,10_R,1_C
Missouri,40.9,53.1,Shelby,1139,MO,10_R,1_C
Missouri,54.9,40.3,Stoddard,8724,MO,10_R,1_C
Missouri,38.5,38.8,Stone,5276,MO,10_R,1_C
Missouri,79.2,46.6,Sullivan,2073,MO,10_R,1_C
Missouri,58.4,41.6,Taney,24553,MO,10_R,1_C
Missouri,55.8,34.1,Texas,4546,MO,10_R,1_C
Missouri,66.3,37.4,Vernon,5873,MO,10_R,1_C
Missouri,52.4,44.7,Warren,6797,MO,10_R,1_C
Missouri,48.3,32.5,Washington,3212,MO,10_R,1_C
Missouri,48.6,37.7,Wayne,1874,MO,10_R,1_C
Missouri,42.7,48.4,Webster,5865,MO,10_R,1_C
Missouri,39.7,42.7,Worth,156,MO,10_R,1_C
Missouri,40.8,40.6,Wright,3450,MO,10_R,1_C
Missouri,72.4,54.5,St. Louis city,206087,MO,10_R,1_C
Montana,39.5,54.2,Beaverhead,2582,MT,5_R,4_C
Montana,68.1,84.3,Big Horn,2285,MT,5_R,4_C
Montana,36.4,84.5,Blaine,991,MT,5_R,4_C
Montana,30.2,34.3,Broadwater,898,MT,5_R,4_C
Montana,31.4,49.0,Carbon,2233,MT,5_R,4_C
Montana,0.0,32.7,Carter,124,MT,5_R,4_C
Montana,54.9,55.4,Cascade,30591,MT,5_R,4_C
Montana,12.0,32.1,Chouteau,717,MT,5_R,4_C
Montana,43.8,44.3,Custer,3916,MT,5_R,4_C
Montana,0.0,42.5,Daniels,546,MT,5_R,4_C
Montana,44.3,40.5,Dawson,2531,MT,5_R,4_C
Montana,60.0,55.4,Deer Lodge,2750,MT,5_R,4_C
Montana,22.3,37.9,Fallon,974,MT,5_R,4_C
Montana,33.8,48.2,Fergus,3398,MT,5_R,4_C
Montana,48.4,43.0,Flathead,39605,MT,5_R,4_C
Montana,40.0,59.1,Gallatin,48670,MT,5_R,4_C
Montana,0.0,21.9,Garfield,135,MT,5_R,4_C
Montana,54.0,87.9,Glacier,1989,MT,5_R,4_C
Montana,0.0,47.6,Golden Valley,62,MT,5_R,4_C
Montana,0.0,36.6,Granite,621,MT,5_R,4_C
Montana,49.9,61.1,Hill,5032,MT,5_R,4_C
Montana,26.4,50.7,Jefferson,1885,MT,5_R,4_C
Montana,13.8,41.2,Judith Basin,189,MT,5_R,4_C
Montana,42.8,60.6,Lake,5792,MT,5_R,4_C
Montana,51.1,61.4,Lewis and Clark,25616,MT,5_R,4_C
Montana,10.4,35.6,Liberty,356,MT,5_R,4_C
Montana,29.3,35.3,Lincoln,4055,MT,5_R,4_C
Montana,14.0,19.2,McCone,343,MT,5_R,4_C
Montana,6.3,45.0,Madison,1624,MT,5_R,4_C
Montana,0.0,52.9,Meagher,318,MT,5_R,4_C
Montana,20.8,55.2,Mineral,730,MT,5_R,4_C
Montana,50.0,65.6,Missoula,51140,MT,5_R,4_C
Montana,38.0,35.6,Musselshell,844,MT,5_R,4_C
Montana,38.5,58.4,Park,5091,MT,5_R,4_C
Montana,0.0,32.6,Petroleum,17,MT,5_R,4_C
Montana,12.5,45.0,Phillips,818,MT,5_R,4_C
Montana,43.7,55.6,Pondera,1220,MT,5_R,4_C
Montana,0.0,22.0,Powder River,296,MT,5_R,4_C
Montana,18.3,44.2,Powell,1086,MT,5_R,4_C
Montana,0.0,39.0,Prairie,173,MT,5_R,4_C
Montana,35.3,50.2,Ravalli,9634,MT,5_R,4_C
Montana,44.1,40.1,Richland,4558,MT,5_R,4_C
Montana,44.5,65.3,Roosevelt,1756,MT,5_R,4_C
Montana,54.6,82.9,Rosebud,2213,MT,5_R,4_C
Montana,23.5,39.4,Sanders,2138,MT,5_R,4_C
Montana,29.7,51.2,Sheridan,809,MT,5_R,4_C
Montana,52.3,63.6,Silver Bow,13121,MT,5_R,4_C
Montana,65.1,45.2,Stillwater,2583,MT,5_R,4_C
Montana,48.6,42.6,Sweet Grass,1258,MT,5_R,4_C
Montana,31.0,43.8,Teton,1032,MT,5_R,4_C
Montana,41.2,46.1,Toole,1345,MT,5_R,4_C
Montana,0.0,49.0,Treasure,59,MT,5_R,4_C
Montana,35.3,47.0,Valley,2168,MT,5_R,4_C
Montana,0.0,38.1,Wheatland,415,MT,5_R,4_C
Montana,0.0,28.2,Wibaux,128,MT,5_R,4_C
Montana,58.6,53.9,Yellowstone,70191,MT,5_R,4_C
Nebraska,55.6,44.6,Adams,13455,NE,6_R,1_C
Nebraska,44.4,41.0,Antelope,1592,NE,6_R,1_C
Nebraska,0.0,21.1,Arthur,62,NE,6_R,1_C
Nebraska,0.0,30.4,Banner,38,NE,6_R,1_C
Nebraska,0.0,24.8,Blaine,27,NE,6_R,1_C
Nebraska,33.6,56.0,Boone,1449,NE,6_R,1_C
Nebraska,51.2,33.6,Box Butte,2950,NE,6_R,1_C
Nebraska,13.1,36.3,Boyd,472,NE,6_R,1_C
Nebraska,26.5,38.5,Brown,967,NE,6_R,1_C
Nebraska,57.4,41.0,Buffalo,23133,NE,6_R,1_C
Nebraska,35.1,61.1,Burt,1120,NE,6_R,1_C
Nebraska,57.3,54.7,Butler,1972,NE,6_R,1_C
Nebraska,40.8,61.2,Cass,4331,NE,6_R,1_C
Nebraska,15.8,46.9,Cedar,1850,NE,6_R,1_C
Nebraska,40.3,34.4,Chase,1094,NE,6_R,1_C
Nebraska,30.5,36.4,Cherry,1568,NE,6_R,1_C
Nebraska,76.2,46.1,Cheyenne,4545,NE,6_R,1_C
Nebraska,24.4,46.0,Clay,1113,NE,6_R,1_C
Nebraska,68.9,51.2,Colfax,4016,NE,6_R,1_C
Nebraska,31.2,56.0,Cuming,2809,NE,6_R,1_C
Nebraska,41.6,41.7,Custer,3125,NE,6_R,1_C
Nebraska,77.9,68.8,Dakota,11948,NE,6_R,1_C
Nebraska,44.6,37.3,Dawes,2136,NE,6_R,1_C
Nebraska,65.9,46.9,Dawson,8968,NE,6_R,1_C
Nebraska,54.6,35.0,Deuel,306,NE,6_R,1_C
Nebraska,49.9,48.2,Dixon,1163,NE,6_R,1_C
Nebraska,64.3,55.7,Dodge,16396,NE,6_R,1_C
Nebraska,71.0,68.4,Douglas,314745,NE,6_R,1_C
Nebraska,13.7,40.0,Dundy,344,NE,6_R,1_C
Nebraska,35.9,54.4,Fillmore,1692,NE,6_R,1_C
Nebraska,30.9,40.2,Franklin,388,NE,6_R,1_C
Nebraska,11.8,26.4,Frontier,459,NE,6_R,1_C
Nebraska,41.3,46.1,Furnas,1195,NE,6_R,1_C
Nebraska,53.9,43.6,Gage,7168,NE,6_R,1_C
Nebraska,23.6,47.1,Garden,246,NE,6_R,1_C
Nebraska,4.6,30.7,Garfield,613,NE,6_R,1_C
Nebraska,16.6,41.1,Gosper,199,NE,6_R,1_C
Nebraska,0.0,19.8,Grant,89,NE,6_R,1_C
Nebraska,19.1,44.7,Greeley,335,NE,6_R,1_C
Nebraska,64.9,50.6,Hall,31273,NE,6_R,1_C
Nebraska,56.7,48.0,Hamilton,3223,NE,6_R,1_C
Nebraska,21.4,43.0,Harlan,672,NE,6_R,1_C
Nebraska,0.0,25.6,Hayes,54,NE,6_R,1_C
Nebraska,40.8,36.1,Hitchcock,397,NE,6_R,1_C
Nebraska,33.7,45.8,Holt,3359,NE,6_R,1_C
Nebraska,0.0,45.5,Hooker,113,NE,6_R,1_C
Nebraska,45.5,47.1,Howard,1180,NE,6_R,1_C
Nebraska,56.4,58.4,Jefferson,2583,NE,6_R,1_C
Nebraska,41.0,55.6,Johnson,914,NE,6_R,1_C
Nebraska,57.0,50.2,Kearney,1642,NE,6_R,1_C
Nebraska,49.7,37.1,Keith,2627,NE,6_R,1_C
Nebraska,0.0,29.7,Keya Paha,44,NE,6_R,1_C
Nebraska,55.9,37.8,Kimball,997,NE,6_R,1_C
Nebraska,31.0,54.4,Knox,1783,NE,6_R,1_C
Nebraska,65.1,68.8,Lancaster,143596,NE,6_R,1_C
Nebraska,53.6,31.3,Lincoln,12018,NE,6_R,1_C
Nebraska,0.0,21.1,Logan,75,NE,6_R,1_C
Nebraska,0.0,29.1,Loup,43,NE,6_R,1_C
Nebraska,0.0,13.6,McPherson,22,NE,6_R,1_C
Nebraska,57.1,48.4,Madison,18053,NE,6_R,1_C
Nebraska,28.1,45.1,Merrick,1674,NE,6_R,1_C
Nebraska,41.0,37.2,Morrill,719,NE,6_R,1_C
Nebraska,33.3,31.6,Nance,450,NE,6_R,1_C
Nebraska,40.7,52.7,Nemaha,1544,NE,6_R,1_C
Nebraska,45.7,53.3,Nuckolls,1130,NE,6_R,1_C
Nebraska,61.9,58.7,Otoe,4772,NE,6_R,1_C
Nebraska,17.0,46.8,Pawnee,448,NE,6_R,1_C
Nebraska,43.4,43.9,Perkins,891,NE,6_R,1_C
Nebraska,63.8,40.7,Phelps,4268,NE,6_R,1_C
Nebraska,19.2,42.5,Pierce,1510,NE,6_R,1_C
Nebraska,60.4,49.5,Platte,16771,NE,6_R,1_C
Nebraska,25.5,43.8,Polk,932,NE,6_R,1_C
Nebraska,41.5,38.2,Red Willow,3529,NE,6_R,1_C
Nebraska,41.5,55.2,Richardson,1768,NE,6_R,1_C
Nebraska,0.0,36.9,Rock,333,NE,6_R,1_C
Nebraska,77.4,53.2,Saline,5963,NE,6_R,1_C
Nebraska,63.5,65.5,Sarpy,57817,NE,6_R,1_C
Nebraska,32.7,55.2,Saunders,3996,NE,6_R,1_C
Nebraska,55.1,42.1,Scotts Bluff,12939,NE,6_R,1_C
Nebraska,59.3,52.7,Seward,5660,NE,6_R,1_C
Nebraska,29.5,34.1,Sheridan,923,NE,6_R,1_C
Nebraska,28.6,42.4,Sherman,644,NE,6_R,1_C
Nebraska,0.0,25.1,Sioux,31,NE,6_R,1_C
Nebraska,65.6,29.8,Stanton,962,NE,6_R,1_C
Nebraska,53.9,51.2,Thayer,1923,NE,6_R,1_C
Nebraska,0.0,25.9,Thomas,229,NE,6_R,1_C
Nebraska,56.9,74.4,Thurston,1709,NE,6_R,1_C
Nebraska,33.3,34.9,Valley,1294,NE,6_R,1_C
Nebraska,52.3,59.2,Washington,6219,NE,6_R,1_C
Nebraska,61.8,41.8,Wayne,3393,NE,6_R,1_C
Nebraska,34.0,42.5,Webster,611,NE,6_R,1_C
Nebraska,0.0,31.3,Wheeler,109,NE,6_R,1_C
Nebraska,55.9,55.8,York,6569,NE,6_R,1_C
Nevada,53.9,48.5,Churchill,5321,NV,6_R,2_C
Nevada,71.8,56.6,Clark,879628,NV,6_R,2_C
Nevada,58.1,52.4,Douglas,17688,NV,6_R,2_C
Nevada,70.5,42.0,Elko,20753,NV,6_R,2_C
Nevada,0.0,39.9,Esmeralda,158,NV,6_R,2_C
Nevada,88.8,29.0,Eureka,1572,NV,6_R,2_C
Nevada,65.0,44.8,Humboldt,5677,NV,6_R,2_C
Nevada,50.1,40.5,Lander,971,NV,6_R,2_C
Nevada,3.2,38.2,Lincoln,601,NV,6_R,2_C
Nevada,57.2,42.2,Lyon,10419,NV,6_R,2_C
Nevada,82.0,58.5,Mineral,1169,NV,6_R,2_C
Nevada,62.8,45.0,Nye,9711,NV,6_R,2_C
Nevada,74.5,35.7,Pershing,1147,NV,6_R,2_C
Nevada,0.0,19.6,Storey,519,NV,6_R,2_C
Nevada,63.7,65.8,Washoe,202542,NV,6_R,2_C
Nevada,62.7,54.3,White Pine,3012,NV,6_R,2_C
Nevada,54.3,66.0,Carson City,21897,NV,6_R,2_C
New Hampshire,54.3,63.7,Belknap,21183,NH,6_R,3_C
New Hampshire,40.7,70.4,Carroll,17036,NH,6_R,3_C
New Hampshire,60.0,63.5,Cheshire,27589,NH,6_R,3_C
New Hampshire,53.1,62.6,Coos,8701,NH,6_R,3_C
New Hampshire,68.2,74.6,Grafton,50886,NH,6_R,3_C
New Hampshire,65.4,64.5,Hillsborough,187741,NH,6_R,3_C
New Hampshire,62.5,71.4,Merrimack,64244,NH,6_R,3_C
New Hampshire,58.3,67.1,Rockingham,145532,NH,6_R,3_C
New Hampshire,59.0,61.9,Strafford,39710,NH,6_R,3_C
New Hampshire,56.5,64.7,Sullivan,11519,NH,6_R,3_C
New Jersey,67.1,66.7,Atlantic,106775,NJ,6_R,4_C
New Jersey,60.0,78.1,Bergen,446298,NJ,6_R,4_C
New Jersey,68.1,74.7,Burlington,186155,NJ,6_R,4_C
New Jersey,64.0,68.0,Camden,183544,NJ,6_R,4_C
New Jersey,38.6,74.4,Cape May,27154,NJ,6_R,4_C
New Jersey,62.4,50.1,Cumberland,45562,NJ,6_R,4_C
New Jersey,64.4,69.9,Essex,296705,NJ,6_R,4_C
New Jersey,62.7,62.0,Gloucester,97039,NJ,6_R,4_C
New Jersey,68.8,74.5,Hudson,234503,NJ,6_R,4_C
New Jersey,53.1,69.9,Hunterdon,45988,NJ,6_R,4_C
New Jersey,71.5,68.2,Mercer,197881,NJ,6_R,4_C
New Jersey,67.3,72.4,Middlesex,401713,NJ,6_R,4_C
New Jersey,53.2,69.2,Monmouth,243869,NJ,6_R,4_C
New Jersey,67.8,79.9,Morris,304985,NJ,6_R,4_C
New Jersey,51.6,59.4,Ocean,149496,NJ,6_R,4_C
New Jersey,52.9,70.1,Passaic,146115,NJ,6_R,4_C
New Jersey,61.3,54.9,Salem,16356,NJ,6_R,4_C
New Jersey,70.6,76.1,Somerset,191006,NJ,6_R,4_C
New Jersey,47.2,63.8,Sussex,31622,NJ,6_R,4_C
New Jersey,60.8,70.0,Union,204508,NJ,6_R,4_C
New Jersey,55.9,67.3,Warren,27822,NJ,6_R,4_C
New Mexico,66.2,61.2,Bernalillo,270569,NM,7_R,1_C
New Mexico,19.0,32.3,Catron,484,NM,7_R,1_C
New Mexico,55.9,41.1,Chaves,16636,NM,7_R,1_C
New Mexico,76.4,64.0,Cibola,5332,NM,7_R,1_C
New Mexico,46.4,43.7,Colfax,3371,NM,7_R,1_C
New Mexico,56.3,37.7,Curry,12444,NM,7_R,1_C
New Mexico,6.8,44.7,De Baca,235,NM,7_R,1_C
New Mexico,58.8,63.2,Dona Ana,53110,NM,7_R,1_C
New Mexico,54.4,40.6,Eddy,23748,NM,7_R,1_C
New Mexico,57.4,61.9,Grant,6549,NM,7_R,1_C
New Mexico,50.3,32.2,Guadalupe,1032,NM,7_R,1_C
New Mexico,0.0,36.9,Harding,36,NM,7_R,1_C
New Mexico,47.7,49.3,Hidalgo,882,NM,7_R,1_C
New Mexico,56.4,32.6,Lea,24973,NM,7_R,1_C
New Mexico,35.1,45.0,Lincoln,5047,NM,7_R,1_C
New Mexico,84.6,76.2,Los Alamos,14614,NM,7_R,1_C
New Mexico,57.6,66.3,Luna,4437,NM,7_R,1_C
New Mexico,62.2,99.9,McKinley,16347,NM,7_R,1_C
New Mexico,3.1,48.9,Mora,291,NM,7_R,1_C
New Mexico,56.7,50.0,Otero,11514,NM,7_R,1_C
New Mexico,40.5,37.0,Quay,1775,NM,7_R,1_C
New Mexico,61.5,73.8,Rio Arriba,5908,NM,7_R,1_C
New Mexico,47.9,31.2,Roosevelt,3313,NM,7_R,1_C
New Mexico,64.6,68.8,Sandoval,24077,NM,7_R,1_C
New Mexico,59.2,75.6,San Juan,35655,NM,7_R,1_C
New Mexico,66.2,47.7,San Miguel,6479,NM,7_R,1_C
New Mexico,47.1,68.8,Santa Fe,45842,NM,7_R,1_C
New Mexico,50.6,51.9,Sierra,2376,NM,7_R,1_C
New Mexico,64.7,61.4,Socorro,3114,NM,7_R,1_C
New Mexico,41.0,66.5,Taos,9083,NM,7_R,1_C
New Mexico,33.9,43.1,Torrance,1453,NM,7_R,1_C
New Mexico,40.5,23.4,Union,952,NM,7_R,1_C
New Mexico,51.9,53.9,Valencia,10385,NM,7_R,1_C
New York,69.3,74.1,Albany,181065,NY,7_R,2_C
New York,68.4,42.8,Allegany,11669,NY,7_R,2_C
New York,68.4,66.0,Bronx,271541,NY,7_R,2_C
New York,67.0,64.9,Broome,70711,NY,7_R,2_C
New York,58.1,56.6,Cattaraugus,20621,NY,7_R,2_C
New York,56.7,59.9,Cayuga,19053,NY,7_R,2_C
New York,60.8,58.8,Chautauqua,40842,NY,7_R,2_C
New York,70.3,59.7,Chemung,30901,NY,7_R,2_C
New York,68.1,63.2,Chenango,13774,NY,7_R,2_C
New York,58.9,72.4,Clinton,24650,NY,7_R,2_C
New York,48.9,73.1,Columbia,16847,NY,7_R,2_C
New York,63.6,59.6,Cortland,15372,NY,7_R,2_C
New York,57.4,57.0,Delaware,10195,NY,7_R,2_C
New York,64.9,68.2,Dutchess,99359,NY,7_R,2_C
New York,66.4,69.9,Erie,425029,NY,7_R,2_C
New York,50.0,70.7,Essex,10196,NY,7_R,2_C
New York,61.5,63.5,Franklin,10517,NY,7_R,2_C
New York,61.5,55.3,Fulton,14278,NY,7_R,2_C
New York,55.6,61.4,Genesee,16765,NY,7_R,2_C
New York,52.4,60.6,Greene,10672,NY,7_R,2_C
New York,5.5,87.0,Hamilton,928,NY,7_R,2_C
New York,54.4,59.9,Herkimer,12665,NY,7_R,2_C
New York,62.0,73.0,Jefferson,29483,NY,7_R,2_C
New York,56.3,65.6,Kings,655714,NY,7_R,2_C
New York,52.4,54.5,Lewis,4715,NY,7_R,2_C
New York,52.7,59.2,Livingston,14033,NY,7_R,2_C
New York,62.5,61.9,Madison,17604,NY,7_R,2_C
New York,70.2,73.4,Monroe,357141,NY,7_R,2_C
New York,71.3,69.9,Montgomery,15306,NY,7_R,2_C
New York,57.8,79.6,Nassau,572777,NY,7_R,2_C
New York,72.9,78.2,New York,2276786,NY,7_R,2_C
New York,58.7,67.3,Niagara,62228,NY,7_R,2_C
New York,69.4,63.3,Oneida,88509,NY,7_R,2_C
New York,69.6,75.8,Onondaga,219856,NY,7_R,2_C
New York,63.9,69.7,Ontario,47417,NY,7_R,2_C
New York,60.7,68.4,Orange,120622,NY,7_R,2_C
New York,57.2,54.6,Orleans,8202,NY,7_R,2_C
New York,61.4,61.0,Oswego,26452,NY,7_R,2_C
New York,64.2,59.5,Otsego,19164,NY,7_R,2_C
New York,36.9,72.5,Putnam,21999,NY,7_R,2_C
New York,59.1,79.8,Queens,585188,NY,7_R,2_C
New York,62.1,71.1,Rensselaer,43748,NY,7_R,2_C
New York,55.8,68.6,Richmond,105648,NY,7_R,2_C
New York,55.2,69.1,Rockland,113193,NY,7_R,2_C
New York,63.9,61.3,St. Lawrence,26100,NY,7_R,2_C
New York,59.8,79.8,Saratoga,73547,NY,7_R,2_C
New York,69.9,73.4,Schenectady,54515,NY,7_R,2_C
New York,49.4,56.6,Schoharie,5397,NY,7_R,2_C
New York,59.6,64.4,Schuyler,3697,NY,7_R,2_C
New York,67.1,55.1,Seneca,10384,NY,7_R,2_C
New York,64.2,60.6,Steuben,25853,NY,7_R,2_C
New York,56.2,74.9,Suffolk,585592,NY,7_R,2_C
New York,57.9,60.3,Sullivan,19898,NY,7_R,2_C
New York,57.0,61.4,Tioga,8581,NY,7_R,2_C
New York,70.8,76.8,Tompkins,49250,NY,7_R,2_C
